DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20180723,25150,25200,24200,24350,117924
20180720,25250,25800,24850,25150,138363
20180719,25700,26000,24850,25250,275161
20180718,26400,26700,25650,25750,246721
20180717,26450,26750,26100,26350,285585
20180716,26450,26500,25700,26250,841357
20180713,25350,26350,25000,26200,256546
20180712,25100,25400,24700,25250,140559
20180711,25000,25650,24850,25100,148246
20180710,24850,25250,24550,25150,242460
20180709,24100,24500,23800,24200,93506
20180706,24550,24800,23750,24450,135129
20180705,25150,25200,24200,24650,192883
20180704,24300,25150,23950,25150,240689
20180703,23650,24450,23350,24050,256510
20180702,23950,23950,22950,23300,128535
20180629,22800,23950,22550,23850,202080
20180628,23000,23650,22500,22700,101274
20180627,22300,23350,22300,23050,128454
20180626,22100,22500,22000,22400,83810
20180625,22950,23500,22300,22600,116746
20180622,23100,23550,22300,22950,134782
20180621,22600,23900,22500,23550,148753
20180620,22400,23200,22300,22700,138085
20180619,24350,24350,22550,22900,226309
20180618,23750,24150,23050,23700,141554
20180615,23300,23900,22700,23750,195049
20180614,24350,24350,23050,23250,369838
20180612,25050,25450,24300,24700,180798
20180611,25300,25900,25000,25450,130204
20180608,25900,26150,25250,25250,196179
20180607,26300,26300,25300,25900,246716
20180605,26800,26850,25500,26200,234556
20180604,27950,28200,26100,26500,884514
20180601,26300,27750,26250,27750,289244
20180531,24400,26450,24300,26400,314254
20180530,24450,24550,23800,24200,112481
20180529,24650,24700,23800,24000,110214
20180528,24500,24900,23950,24500,96753
20180525,24150,25250,24050,24500,151687
20180524,24500,25300,24200,24550,148232
20180523,23600,24700,23600,24300,170452
20180521,24200,24250,23000,23200,104248
20180518,23500,24350,23100,23800,113322
20180517,22900,24000,22900,23500,143053
20180516,23900,24050,22800,23250,294110
20180515,25600,25600,23900,24200,255630
20180514,24300,26500,24300,25400,390987
20180511,23750,24600,23600,24250,215799
20180510,23500,24100,23350,23350,413167
20180509,23550,24100,22650,24000,315343
20180508,22850,23900,22200,23350,390608
20180504,21450,22850,21100,22500,668172
20180503,20500,22150,20500,21650,1042589
20180502,20500,20700,20050,20500,87625
20180430,19900,20950,18950,20400,105745
20180427,19850,20250,19450,19950,85664
20180426,20050,20250,19900,19950,36973
20180425,19800,20100,19500,19900,42903
20180424,20500,20750,19950,19950,85706
20180423,20900,20900,20250,20500,97230
20180420,20200,21350,20150,21000,431837
20180419,20150,20350,19900,20200,109761
20180418,20300,21100,20000,20150,136989
20180417,20400,20450,20100,20100,97431
20180416,19800,20450,19800,20300,90480
20180413,20050,20200,19500,19750,57766
20180412,20600,21000,19650,19850,181378
20180411,20350,20800,19950,20300,109912
20180410,19900,20400,19700,20200,110680
20180409,19600,20000,19050,19900,89425
20180406,18750,20150,18750,19850,184803
20180405,17950,19100,17650,19000,80841
20180404,18000,18350,17850,17850,52156
20180403,18150,18150,17600,18100,63574
20180402,18800,18800,18150,18300,54763
20180330,18650,18850,18500,18550,35357
20180329,18550,18850,18400,18600,27193
20180328,18800,18850,18400,18550,42289
20180327,18600,19250,18600,18850,55068
20180326,18900,19300,18450,19100,69776
20180323,18800,19600,18650,19100,125828
20180322,18300,19700,17950,19550,208181
20180321,18300,19250,18100,18200,158547
20180320,18600,18600,18050,18300,283511
20180319,19150,19150,18600,18600,131928
20180316,19850,19850,18900,19300,143909
20180315,20200,20200,19500,19700,91720
20180314,20050,20500,19750,20000,98047
20180313,20300,20400,19750,20100,82523
20180312,20400,20550,20000,20300,115756
20180309,19900,20400,19500,20400,165292
20180308,20050,20150,19100,19950,202594
20180307,21350,21350,19200,19950,1170154
20180306,20300,21600,20150,21400,614595
20180305,20000,21500,19850,20000,343087
20180302,19150,20100,18950,20000,159677
20180228,19550,19850,19150,19300,45200
