DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
19911108,13895,14426,13895,14426,112678
19911107,13275,14072,13275,13718,22328
19911106,13541,13629,13541,13629,203
19911105,13629,13629,13629,13629,1469
19911104,13629,13806,13629,13629,9232
19911102,13098,13629,13098,13629,2565
19911101,13718,13718,13452,13718,124
19911031,13895,14072,13629,13806,3119
19911030,13629,13895,13541,13895,5774
19911029,13718,13718,13275,13629,5153
19911028,13187,13895,13187,13806,3243
19911026,13983,14072,13364,13895,6260
19911025,13718,14072,13718,13895,4588
19911024,13895,14072,13718,13895,28000
19911023,13895,14160,13718,13806,13729
19911022,14780,14780,14249,14249,14328
19911021,14514,15045,14514,14780,67220
19911019,13895,14514,13806,14514,82972
19911018,13629,13895,13541,13806,30689
19911017,13629,13629,13364,13629,10452
19911016,13452,13452,13275,13452,10373
19911015,13452,13541,13275,13275,2621
19911014,13541,13541,13452,13452,2802
19911012,13541,13718,13541,13541,13876
19911011,13718,13718,13541,13541,27537
19911010,13541,13806,13541,13718,9627
19911009,13806,13806,13541,13629,2768
19911008,13983,14072,13806,13806,4463
19911007,13806,14337,13806,13895,34791
19911005,13983,14072,13806,13806,10542
19911004,13718,14072,13718,13806,27582
19911002,13806,13806,13718,13806,1977
19911001,13718,14160,13718,13806,4192
19910930,13806,14160,13629,14160,10124
19910928,13806,13806,13718,13806,10757
19910927,13895,13895,13718,13718,3153
19910926,13983,13983,13806,13806,8644
19910925,14072,14160,13983,14072,3277
19910924,14426,14426,14160,14160,1379
19910920,13983,14603,13983,14337,12316
19910919,13983,14072,13983,14072,2282
19910918,14160,14160,14072,14072,542
19910917,13806,14072,13806,14072,17706
19910916,13806,14160,13806,13806,2531
19910914,13718,14072,13718,14072,814
19910913,13895,13895,13806,13806,7831
19910912,13895,13983,13895,13895,2689
19910911,14072,14337,13983,13983,10124
19910910,13983,14072,13895,13983,5548
19910909,13983,14072,13718,13718,14576
19910907,13895,14072,13895,13983,9616
19910906,14160,14160,13983,13983,2475
19910905,14249,14249,14249,14249,836
19910904,14160,14603,14160,14514,2000
19910903,14426,14426,14337,14337,34
19910902,14337,14426,14337,14426,825
19910831,14514,14514,14426,14426,2305
19910830,14603,14603,14514,14514,2542
19910829,14603,14780,14603,14691,2780
19910828,14603,14691,14514,14691,5514
19910827,14868,14868,14691,14691,689
