,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200521,99200,99500,97700,98600,36742
20200520,99700,100500,98900,99600,33674
20200519,105500,106500,98500,99500,114921
20200518,101500,102500,99800,100000,40616
20200515,104000,104500,99700,101000,72312
20200514,100000,103000,99100,100000,78556
20200513,99400,102000,99200,101500,31543
20200512,103000,104000,99500,101000,39685
20200511,100000,103000,98800,102000,76536
20200508,97900,100500,97600,99100,74529
20200507,96000,97500,95800,97100,28449
20200506,96100,97000,94700,97000,38230
20200504,93500,98000,93500,95700,64177
20200429,93700,97000,93300,96500,81084
20200428,93300,93300,91800,93300,23850
20200427,92300,93300,92000,92000,26485
20200424,92500,101500,91600,92300,108018
20200423,92300,94000,92000,93800,24950
20200422,91800,93300,89400,93000,35912
20200421,92300,93300,89300,91900,42924
20200420,90900,93300,90900,92100,41965
20200417,92100,92900,90600,90900,43902
20200416,88800,92100,88700,92100,48224
20200414,89100,91000,88100,90800,45303
20200413,89100,90000,87800,88900,40325
20200410,90000,90100,87500,88900,33850
20200409,91100,91400,88100,90000,31869
20200408,89500,91200,87600,89500,54678
20200407,86300,89500,85000,89500,63624
20200406,81800,86000,81800,86000,37869
20200403,79500,81900,79400,81800,38095
20200402,79500,82900,78100,81900,44832
20200401,84100,86000,80100,81300,66251
20200331,76300,85000,75400,85000,80861
20200330,72500,75900,72100,75400,41692
20200327,77000,77600,71100,74500,135426
20200326,72700,75300,70800,73700,83009
20200325,68100,71200,67700,71200,77922
20200324,63300,67300,61300,67300,63559
20200323,62100,63200,60900,61300,63929
20200320,64300,66600,62700,65200,80315
20200319,73300,73600,63800,64000,75245
20200318,74100,80000,71900,71900,81633
20200317,73600,75600,72000,74600,46619
20200316,78900,79900,74500,75300,51450
20200313,70600,80000,70600,78500,65993
20200312,82200,84400,78200,80500,58633
20200311,85800,87200,81800,83100,31398
20200310,87100,87200,85500,86400,29506
20200309,87100,87900,85800,87200,25627
20200306,89200,89700,87700,88000,26843
20200305,88800,89800,88200,89300,30175
20200304,89600,89900,88500,88700,25216
20200303,89100,90400,88100,89500,26067
20200302,86900,88700,85800,88500,26266
20200228,88900,89200,85500,86400,36913
20200227,89600,90500,88000,88900,22894
20200226,90200,90600,89400,89600,22927
20200225,88200,91600,88200,90200,34658
20200224,90800,91900,88200,88700,21990
20200221,93200,93900,91900,92000,24501
20200220,95200,96400,94000,94700,23131
20200219,93900,96300,93100,96200,44894
20200218,92800,93700,92100,93100,18801
20200217,94400,94400,93000,93400,13271
20200214,95000,95000,93600,93600,19048
20200213,96700,96700,94100,95000,34043
20200212,95500,97200,95500,97000,26691
20200211,93500,97600,93000,96800,38386
20200210,94000,94000,92400,93000,18765
20200207,93500,94600,92300,93600,36529
20200206,92500,95400,92500,94200,33714
20200205,93400,93500,92000,92500,30363
20200204,92600,94200,91600,93200,29896
20200203,91900,93800,91200,92600,23033
20200131,94800,95200,92900,92900,21884
20200130,93000,95000,92900,94000,21572
20200129,94600,95400,92900,94200,18545
20200128,94600,96300,94100,94500,32588
20200123,96700,96700,95000,96300,20385
20200122,96000,97000,95000,96900,23312
20200121,95000,95800,94000,95200,15681
20200120,94000,96300,94000,95300,22803
20200117,94700,95500,94000,94200,21264
20200116,94700,96000,94000,95300,21222
20200115,93200,95600,93200,95400,32927
20200114,92300,94400,92300,94000,38003
20200113,91200,93900,91200,92700,23385
20200110,89800,91300,88500,90900,28051
20200109,90200,90900,89600,90100,23339
20200108,92200,92200,89600,89600,28849
20200107,92200,92900,91700,91900,13870
20200106,92200,93300,92200,92200,14964
20200103,95400,95400,93600,94000,24909
20200102,97600,97600,94700,95200,18540
20191230,95000,97000,94100,97000,26416
20191227,93200,95100,93200,94000,29459
20191226,93479,93479,92336,93098,24429
20191224,92336,93575,92241,93003,25929
20191223,88048,92812,87476,92622,54691
20191220,87667,87667,87095,87476,18660
20191219,87476,87572,86523,87476,20715
20191218,87190,87762,87000,87000,19153
20191217,87095,88048,87095,87762,15426
20191216,87572,88334,86714,87572,16747
20191213,88810,89096,87095,87572,31780
20191212,87953,88048,86904,87667,38549
20191211,88715,88715,87190,87381,14371
20191210,86333,88239,86333,88143,8902
20191209,87190,88143,86428,86428,16859
20191206,86904,88143,86904,87762,9700
20191205,89001,89001,85285,87667,11938
20191204,87286,88239,87190,87667,10789
20191203,87953,88334,87095,88239,16364
20191202,87953,88334,87095,87762,14559
20191129,88143,88906,86904,87381,20493
20191128,89287,90049,87762,88143,16518
20191127,89573,90907,88620,90240,15978
20191126,89477,89477,88239,89096,15656
20191125,88620,89191,87953,88810,18230
20191122,88620,89573,86428,89191,18408
20191121,89001,89001,86428,87286,19332
20191120,86714,88620,85856,88143,22095
20191119,88239,89001,87000,87190,16452
20191118,88524,89858,88429,88620,12960
20191115,87953,89382,87953,88715,13651
20191114,87857,89858,85952,88715,21156
20191113,88906,89477,87381,87857,12652
20191112,90144,90240,88524,89382,16811
20191111,90621,91002,88906,89573,17190
20191108,90811,92145,90430,91002,15155
20191107,90716,91860,90335,91288,15059
20191106,91288,92908,90907,91860,24949
20191105,90621,91955,90049,91002,20280
20191104,91669,92527,90240,91383,45935
20191101,91193,91478,89763,89763,16003
20191031,87286,92812,87286,91193,65765
20191030,87667,88239,86904,87286,11225
20191029,88143,89096,87476,87667,12350
20191028,88620,89096,87381,88048,14744
20191025,87286,88143,86714,87286,8689
20191024,87190,88715,86047,88143,23996
20191023,87381,88334,86904,87667,22136
20191022,85475,88524,85475,87381,25500
20191021,84808,87190,84618,85475,25570
20191018,84808,86523,84618,84618,25876
20191017,85666,86428,84999,84999,14524
20191016,84332,85475,84141,84999,22989
20191015,81759,84236,81473,84141,28176
20191014,80234,82235,80234,81568,19778
20191011,82616,82712,80711,81282,24140
20191010,80139,80806,79091,79853,17237
20191008,80997,82426,79853,80806,20741
20191007,78328,79948,78233,79567,10153
20191004,80234,80234,78424,78519,11343
20191002,79853,81378,79186,79186,11276
20191001,79948,81092,79281,80806,12266
20190930,78710,79948,77661,79472,12920
20190927,80044,80044,78328,78424,8504
20190926,80044,80901,78900,79091,13007
20190925,80997,81664,80139,80139,12230
20190924,80329,81092,80044,80615,9682
20190923,81664,81664,80329,80425,10923
20190920,81282,81949,79948,81759,21421
20190919,81664,82140,80806,81187,10650
20190918,82426,83283,81664,82045,19147
20190917,80044,82235,79758,81664,15634
20190916,80139,80139,78519,80044,25887
20190911,79091,79948,79091,79567,24775
20190910,78710,79186,78233,79186,8611
20190909,78900,80044,78424,78614,17001
20190906,79567,80234,78995,79186,14071
20190905,79758,80234,79472,79758,18452
20190904,79377,80425,79186,80425,16526
20190903,79948,80520,79567,80044,10471
20190902,78424,80520,78138,80234,10952
20190830,78138,79377,78138,78995,15526
20190829,77185,78424,76423,77471,18560
20190828,76613,77566,75756,77375,13813
20190827,77090,77947,75851,76232,28145
20190826,76518,78043,76327,76899,12227
20190823,78424,78519,77375,78043,10768
20190822,79281,79662,78519,78900,11522
20190821,78233,79662,77661,79186,12807
20190820,76518,78614,76518,78233,20046
20190819,76804,77090,75946,77090,11151
20190816,76041,76423,75089,76232,15471
20190814,76994,77566,76518,76994,23593
20190813,76423,77185,76423,76899,13862
20190812,75756,77852,75374,77566,18181
20190809,76423,76613,75756,75851,16235
20190808,77661,77661,75470,76041,40550
20190807,74993,77566,74993,76613,32908
20190806,77185,77471,74326,75851,43313
20190805,81949,82331,77185,77661,31728
20190802,81759,83188,81759,82426,19282
20190801,83283,84236,82426,83569,15159
20190731,83569,84332,82426,83283,21299
20190730,83474,84999,83474,84236,11621
20190729,85666,85952,83855,84427,14780
20190726,86523,86904,85380,85952,12674
20190725,88143,88620,85856,86523,17757
20190724,88810,90049,87953,88524,10534
20190723,89573,90335,88239,89096,14810
20190722,89096,90240,89096,90049,11383
20190719,86237,90240,85475,89954,41777
20190718,84236,85666,84236,85380,19963
20190717,84332,84999,83379,84046,16945
20190716,85952,86142,84332,84713,20950
20190715,85856,86333,85094,85189,11807
20190712,85761,86428,85189,86142,9975
20190711,86047,86619,85285,86142,18050
20190710,84332,85570,84141,85094,19346
20190709,85094,86047,84332,84427,18691
20190708,86714,86714,84999,85761,17255
20190705,85761,86904,85475,86714,17074
20190704,87381,88143,84046,85380,41464
20190703,88429,88620,87667,87667,7560
20190702,88239,89096,87762,87953,12012
20190701,89096,89763,87857,88906,12254
20190628,88906,89096,87190,87857,20514
20190627,89573,90240,88429,89001,12512
20190626,89096,90240,88715,89573,14300
20190625,91002,91002,88906,89191,13370
20190624,91764,91764,89096,89763,13379
20190621,90811,91383,90240,90907,17061
20190620,90430,92527,90430,91383,19690
20190619,93289,93289,89573,90049,23578
20190618,87953,92622,87857,92050,49854
20190617,88239,88810,87381,87667,18084
20190614,88810,89096,88143,88239,14250
20190613,88048,89668,88048,89096,34328
20190612,88620,88620,87762,88239,12904
20190611,87857,88524,87572,88429,15205
20190610,89573,89763,87572,88429,24400
