,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20180305,6730,6800,6560,6560,113162
20180302,6750,6880,6690,6790,70244
20180228,6910,6910,6670,6750,129973
20180227,6920,7010,6880,6900,77073
20180226,7010,7130,6900,6950,152510
20180222,6890,6970,6840,6890,103321
20180221,7080,7080,6880,6920,111581
20180220,7090,7090,6850,6970,128888
20180219,6990,7150,6930,7070,144980
20180214,6820,6950,6750,6900,166642
20180213,7300,7410,6640,6840,581341
20180212,6900,7250,6900,7000,161687
20180209,6890,7020,6830,6910,155241
20180208,7130,7250,6790,7190,206504
20180207,7030,7410,6850,6960,332079
20180206,6700,7100,6560,6940,427594
20180205,7540,7540,7230,7270,214185
20180202,7620,7700,7320,7680,215058
20180201,8000,8000,7600,7620,344992
20180131,7820,8030,7710,7900,321825
20180130,7680,7940,7540,7820,337637
20180129,8170,8180,7610,7680,569072
20180126,7700,8000,7590,7780,587251
20180125,7360,7800,7310,7630,544555
20180124,7440,7440,7250,7400,245392
20180123,7520,7520,7240,7390,331498
20180122,7300,7520,7130,7520,317603
20180119,7530,7540,7230,7250,365062
20180118,7270,7600,7180,7550,841157
20180117,7430,7500,7090,7180,667989
20180116,7400,7600,7130,7330,781304
20180115,7730,7920,7290,7470,842335
20180112,7900,7900,7490,7730,1366916
20180111,6900,8410,6870,8020,5714042
20180110,7020,7120,6820,7000,1324926
20180109,6050,7420,6050,7000,4455124
20180108,6200,6210,5850,6020,321075
20180105,5950,6230,5850,6080,430634
20180104,5980,6240,5880,5930,429669
20180103,5810,6040,5690,6010,398109
20180102,5590,5820,5480,5760,238963
20171228,5540,5590,5410,5480,71115
20171227,5320,5600,5300,5530,149188
20171226,5450,5560,5280,5350,90682
20171222,5320,5430,5190,5350,65682
20171221,5270,5400,5190,5200,79950
20171220,5270,5430,5270,5270,76127
20171219,5570,5570,5280,5400,131270
20171218,5440,5550,5330,5450,98812
20171215,5500,5600,5410,5530,69685
20171214,5550,5610,5450,5500,82548
20171213,5400,5610,5380,5500,66377
20171212,5350,5440,5270,5400,77794
20171211,5330,5490,5290,5390,107296
20171208,5490,5570,5310,5310,172363
20171207,5830,5830,5350,5500,322918
20171206,5860,5860,5690,5750,219805
20171205,5890,5900,5750,5790,177511
20171204,5970,5970,5720,5800,214316
20171201,5600,5830,5600,5800,248879
20171130,5710,5710,5520,5600,126230
