,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20141224,3826,3869,3517,3693,1022638
20141223,3637,4050,3160,3770,4603547
20141222,4299,4299,4299,4299,233
20141219,4385,4385,4385,4385,233
20141218,4385,4385,4385,4385,0
20141217,4385,4385,4385,4385,0
20141216,4213,4213,4213,4213,0
20141215,4213,4213,4213,4213,67
20141212,4342,4342,4342,4342,0
20141211,4342,4342,4342,4342,0
20141210,4492,4492,4492,4492,0
20141209,4492,4492,4492,4492,0
20141208,4492,4492,4492,4492,0
20141205,4492,4492,4492,4492,0
20141204,4492,4492,4492,4492,0
20141203,4492,4492,4492,4492,0
20141202,4492,4492,4492,4492,0
20141201,4492,4492,4492,4492,0
20141128,4492,4492,4492,4492,0
20141127,4492,4492,4492,4492,0
20141126,4492,4492,4492,4492,0
20141125,4492,4492,4492,4492,0
20141124,4239,4492,4239,4492,256
20141121,4299,4299,4299,4299,2326
20141120,4342,4342,4299,4299,1628
20141119,4260,4260,4260,4260,0
20141118,4260,4260,4260,4260,0
20141117,4260,4260,4260,4260,0
20141114,4260,4260,4260,4260,0
20141113,4260,4260,4260,4260,0
20141112,4260,4260,4260,4260,0
20141111,4260,4260,4260,4260,0
20141110,4260,4260,4260,4260,0
20141107,4260,4260,4260,4260,0
20141106,4299,4299,4260,4260,1396
20141105,4514,4514,3740,4514,5117
20141104,3998,3998,3998,3998,0
20141103,3998,4471,3998,3998,3722
20141031,3998,3998,3998,3998,0
20141030,3998,3998,3998,3998,0
20141029,3998,3998,3998,3998,465
20141028,4037,4037,4037,4037,0
20141027,4041,4041,4041,4041,465
20141024,4041,4041,4041,4041,3489
20141023,4084,4084,4084,4084,0
20141022,4084,4084,4084,4084,0
20141021,4084,4084,4041,4041,930
20141020,4127,4127,4084,4084,1861
20141017,4140,4140,4140,4140,0
20141016,4299,4299,4140,4140,1861
20141015,4140,4140,4140,4140,465
20141014,4299,4299,4299,4299,0
20141013,4299,4299,4299,4299,233
20141010,4170,4170,4170,4170,0
20141008,4213,4213,4170,4170,3722
20141007,4213,4213,4213,4213,0
20141006,4256,4256,4213,4213,3954
20141002,4260,4260,4260,4260,465
20141001,4385,4385,4385,4385,233
20140930,4256,4643,4256,4643,2559
20140929,4299,4299,4299,4299,2326
20140926,4643,4643,4643,4643,233
20140925,4213,4213,4213,4213,1861
20140924,4256,4256,4256,4256,0
20140923,4256,4256,4256,4256,0
20140922,4256,4256,4256,4256,3722
20140919,4299,4299,4299,4299,1628
20140918,4729,4729,4299,4299,8141
20140917,4729,4729,4729,4729,0
20140916,4729,4729,4729,4729,0
20140915,4729,4729,4729,4729,2326
20140912,4535,4944,4535,4944,465
20140911,4535,4535,4535,4535,1163
20140905,4922,4922,3869,4922,4420
20140904,4299,4299,4299,4299,2791
20140903,4363,4363,4363,4363,0
20140902,4363,4363,4363,4363,233
20140901,3805,3805,3805,3805,0
20140829,3805,3805,3805,3805,0
20140828,4058,4295,3805,3805,2326
20140827,4471,4471,4471,4471,233
20140826,4101,4101,4101,4101,0
20140825,4101,4101,4101,4101,0
