DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20190326,18450,19450,18450,18800,237551
20190325,18400,18950,18250,18250,154399
20190322,18800,19550,18250,18850,261487
20190321,19450,19450,18450,19000,253164
20190320,18250,19400,17450,19400,460584
20190319,19400,19450,18200,18250,341093
20190318,19100,19300,18650,19300,411766
20190315,17250,19550,17150,18900,1922593
20190314,16250,17000,16150,17000,275484
20190313,16150,16450,15800,16050,133449
20190312,16850,17200,16050,16100,405084
20190311,16450,16900,16150,16700,296867
20190308,15900,16450,15600,16400,241125
20190307,15650,16600,15350,15900,287080
20190306,16100,16150,15150,15750,228401
20190305,17100,17400,15900,16000,275177
20190304,16050,17150,16000,16950,219896
20190228,16700,17200,15550,15650,352916
20190227,16300,17600,16200,16450,447419
20190226,16250,16450,15850,16300,184169
20190225,16550,16750,16200,16200,265771
20190222,16800,17250,16050,16450,284187
20190221,16700,17300,16350,16800,385139
20190220,16000,17350,15900,16700,905281
20190219,14800,16850,14500,16400,1357385
20190218,14650,15100,14350,14900,389597
20190215,13050,15550,13000,14650,1954861
20190214,13050,13400,12850,13050,225506
20190213,12550,13100,12350,13000,163102
20190212,12250,12600,12100,12500,110016
20190211,12200,12350,11650,12150,117603
20190208,12900,12900,12150,12200,232050
20190207,13000,13000,12550,12900,100071
20190201,13450,13550,12700,12850,186776
20190131,13650,13900,13100,13500,135700
20190130,13250,13900,13000,13600,206897
20190129,13000,13650,12950,13150,161219
20190128,13350,13450,12900,13200,127326
20190125,12800,13650,12800,13250,184754
20190124,12450,13400,12200,12900,470618
20190123,11550,13600,11250,12350,1285453
20190122,11050,11600,11050,11550,225862
20190121,10750,11200,10700,11050,129590
20190118,10850,11000,10600,10600,154958
20190117,11250,11300,10700,10850,140256
20190116,11350,11450,11100,11100,83650
20190115,11200,11350,11100,11250,125624
20190114,11250,11550,11050,11200,106122
20190111,11300,11450,11150,11200,108593
20190110,11400,11650,11250,11300,171857
20190109,11250,11500,11100,11350,165432
20190108,11000,11700,10950,11150,417807
20190107,11150,11200,10500,10900,332893
20190104,12550,12750,10850,10950,675491
20190103,13850,14000,12900,12950,161302
20190102,14550,14750,13650,13900,129491
20181228,14500,14800,14150,14450,120973
20181227,14100,14650,13650,14550,174218
20181226,13250,13950,13250,13700,275967
20181224,13950,14450,13650,13650,155718
20181221,13700,14550,13650,14000,336269
20181220,14000,14550,13350,13450,285399
20181219,14850,15000,14050,14150,322687
20181218,13750,16100,13650,14800,827808
20181217,13650,14100,13250,14100,227506
20181214,13350,14350,12800,13750,451352
20181213,13050,13700,12800,13500,410176
20181212,11500,13400,11500,13150,743241
20181211,11950,12000,11450,11500,104891
20181210,11450,12550,11200,11850,390646
20181207,11550,11650,11150,11450,71531
20181206,12200,12200,11250,11400,119963
20181205,12050,12350,11950,12150,92802
20181204,12800,12800,12250,12400,138904
20181203,13000,13100,12600,12800,165078
20181130,12050,12800,12050,12700,272334
20181129,12550,12650,12150,12150,157463
20181128,12350,12500,12000,12350,124350
20181127,12200,12350,11850,12250,151368
20181126,11800,12200,11600,12100,158124
20181123,12300,12350,11650,11750,225248
20181122,12700,13000,12150,12350,345337
20181121,11450,13450,11000,12750,1291456
20181120,11700,11800,11500,11650,102647
20181119,11800,12200,11700,12050,132402
20181116,11800,12200,11450,11700,321759
20181115,11200,11750,10900,11700,161269
20181114,10750,11700,10600,11100,212082
20181113,10500,10850,10300,10750,98721
20181112,10850,11250,10400,10750,167058
20181109,11300,11600,10750,10850,183959
20181108,11150,11450,10950,11400,233760
20181107,11150,11350,10700,10900,212544
20181106,11250,11500,10850,11000,149051
20181105,11550,11550,11000,11200,150065
20181102,11250,11800,11200,11600,259279
20181101,11150,11500,10750,11000,231634
20181031,10700,11050,10550,10900,595894
20181030,10200,11100,10200,10800,179051
20181029,11800,12300,10950,11000,82518
